DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
2016-11-20;2016-11-26;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;256;R$/l;2,892;0,14;2,499;3,26;0,43;0,05;2,46;0,09;2,27;2,68;0,04;11;2016
2016-11-20;2016-11-26;SUL;SANTA CATARINA;ÓLEO DIESEL;133;R$/l;2,919;0,12;2,599;3,28;0,41;0,04;2,51;0,08;2,38;2,7;0,03;11;2016
2016-11-20;2016-11-26;SUL;PARANA;ÓLEO DIESEL S10;257;R$/l;2,941;0,1;2,69;3,39;0,39;0,04;2,55;0,09;2,37;2,87;0,04;11;2016
2016-11-20;2016-11-26;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;273;R$/l;3,095;0,12;2,79;3,46;0,46;0,04;2,63;0,09;2,41;2,82;0,04;11;2016
2016-11-20;2016-11-26;SUL;SANTA CATARINA;ÓLEO DIESEL S10;193;R$/l;3,033;0,11;2,729;3,44;0,41;0,04;2,62;0,11;2,46;2,86;0,04;11;2016
2016-11-20;2016-11-26;SUL;PARANA;GASOLINA COMUM;359;R$/l;3,645;0,14;3,28;4,14;0,4;0,04;3,24;0,09;3,09;3,49;0,03;11;2016
2016-11-20;2016-11-26;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;377;R$/l;3,823;0,19;3,339;4,29;0,41;0,05;3,42;0,09;3,18;3,65;0,03;11;2016
2016-11-20;2016-11-26;SUL;SANTA CATARINA;GASOLINA COMUM;245;R$/l;3,551;0,16;3,189;3,9;0,41;0,04;3,14;0,09;2,99;3,31;0,03;11;2016
2016-11-20;2016-11-26;SUL;PARANA;GLP;530;R$/13Kg;58,873;7,2;40,0;79,9;17,84;0,12;41,04;4,46;32,66;51,0;0,11;11;2016
2016-11-20;2016-11-26;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;56,337;5,54;40,0;70,0;17,44;0,1;38,89;5,95;26,37;56,0;0,15;11;2016
2016-11-20;2016-11-26;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,595;5,29;45,0;68,0;14,69;0,1;39,91;5,34;34,06;53,0;0,13;11;2016
2016-11-20;2016-11-26;SUL;PARANA;GNV;5;R$/m3;2,454;0,07;2,4;2,59;0,57;0,03;1,88;0,0;1,88;1,88;0,0;11;2016
2016-11-20;2016-11-26;SUL;RIO GRANDE DO SUL;GNV;19;R$/m3;2,689;0,11;2,459;2,89;0,97;0,04;1,72;0,12;1,58;1,81;0,07;11;2016
2016-11-20;2016-11-26;SUL;SANTA CATARINA;GNV;27;R$/m3;2,118;0,08;1,99;2,26;0,57;0,04;1,55;0,16;1,37;1,67;0,1;11;2016
2016-11-27;2016-12-03;SUL;PARANA;ETANOL HIDRATADO;366;R$/l;2,862;0,12;2,49;3,3;0,29;0,04;2,57;0,09;2,33;2,77;0,04;11;2016
2016-11-27;2016-12-03;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;237;R$/l;3,714;0,23;2,89;4,38;0,43;0,06;3,29;0,24;2,68;3,73;0,07;11;2016
2016-11-27;2016-12-03;SUL;SANTA CATARINA;ETANOL HIDRATADO;200;R$/l;3,294;0,18;2,89;3,8;0,31;0,06;2,99;0,14;2,72;3,26;0,05;11;2016
2016-11-27;2016-12-03;SUL;PARANA;ÓLEO DIESEL;232;R$/l;2,804;0,11;2,55;3,09;0,36;0,04;2,44;0,08;2,27;2,7;0,03;11;2016
2016-11-27;2016-12-03;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;251;R$/l;2,876;0,15;2,477;3,26;0,47;0,05;2,4;0,1;2,24;2,68;0,04;11;2016
2016-11-27;2016-12-03;SUL;SANTA CATARINA;ÓLEO DIESEL;129;R$/l;2,902;0,12;2,599;3,28;0,42;0,04;2,48;0,1;2,27;2,7;0,04;11;2016
2016-11-27;2016-12-03;SUL;PARANA;ÓLEO DIESEL S10;258;R$/l;2,917;0,11;2,67;3,39;0,39;0,04;2,53;0,09;2,33;2,87;0,04;11;2016
2016-11-27;2016-12-03;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;270;R$/l;3,069;0,12;2,749;3,34;0,49;0,04;2,58;0,1;2,38;2,82;0,04;11;2016
2016-11-27;2016-12-03;SUL;SANTA CATARINA;ÓLEO DIESEL S10;191;R$/l;3,014;0,12;2,729;3,44;0,41;0,04;2,6;0,1;2,43;2,84;0,04;11;2016
2016-11-27;2016-12-03;SUL;PARANA;GASOLINA COMUM;358;R$/l;3,609;0,16;3,25;4,14;0,39;0,04;3,22;0,09;3,08;3,49;0,03;11;2016
2016-11-27;2016-12-03;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;377;R$/l;3,82;0,19;3,339;4,3;0,44;0,05;3,38;0,1;3,15;3,65;0,03;11;2016
2016-11-27;2016-12-03;SUL;SANTA CATARINA;GASOLINA COMUM;245;R$/l;3,549;0,16;3,189;3,9;0,44;0,04;3,11;0,08;2,99;3,31;0,03;11;2016
2016-11-27;2016-12-03;SUL;PARANA;GLP;530;R$/13Kg;58,751;7,17;40,0;79,9;17,65;0,12;41,1;4,43;32,66;51,0;0,11;11;2016
2016-11-27;2016-12-03;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;56,589;5,81;40,0;72,0;18,65;0,1;37,94;6,21;21,63;56,0;0,16;11;2016
2016-11-27;2016-12-03;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,358;5,45;45,0;68,0;15,13;0,1;39,23;5,06;34,06;53,0;0,13;11;2016
2016-11-27;2016-12-03;SUL;PARANA;GNV;2;R$/m3;2,49;0,07;2,49;2,59;;0,03;;;;;;11;2016
2016-11-27;2016-12-03;SUL;RIO GRANDE DO SUL;GNV;23;R$/m3;2,696;0,15;2,459;3,1;1,03;0,06;1,66;0,17;1,58;1,91;0,1;11;2016
2016-11-27;2016-12-03;SUL;SANTA CATARINA;GNV;23;R$/m3;2,13;0,07;1,99;2,26;0,61;0,03;1,52;0,21;1,37;1,67;0,14;11;2016
2016-12-04;2016-12-10;SUL;PARANA;ETANOL HIDRATADO;364;R$/l;2,859;0,12;2,49;3,3;0,28;0,04;2,58;0,1;2,26;2,76;0,04;12;2016
2016-12-04;2016-12-10;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;232;R$/l;3,729;0,24;2,99;4,48;0,37;0,06;3,36;0,24;2,74;3,73;0,07;12;2016
2016-12-04;2016-12-10;SUL;SANTA CATARINA;ETANOL HIDRATADO;201;R$/l;3,31;0,18;2,959;3,8;0,33;0,06;2,98;0,15;2,73;3,3;0,05;12;2016
2016-12-04;2016-12-10;SUL;PARANA;ÓLEO DIESEL;221;R$/l;2,803;0,11;2,55;3,09;0,38;0,04;2,43;0,09;2,25;2,75;0,04;12;2016
2016-12-04;2016-12-10;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;244;R$/l;2,906;0,14;2,499;3,26;0,52;0,05;2,39;0,09;2,24;2,63;0,04;12;2016
2016-12-04;2016-12-10;SUL;SANTA CATARINA;ÓLEO DIESEL;131;R$/l;2,926;0,12;2,599;3,28;0,48;0,04;2,44;0,09;2,27;2,69;0,04;12;2016
2016-12-04;2016-12-10;SUL;PARANA;ÓLEO DIESEL S10;258;R$/l;2,938;0,11;2,6;3,39;0,42;0,04;2,52;0,1;2,33;2,86;0,04;12;2016
2016-12-04;2016-12-10;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;276;R$/l;3,112;0,14;2,79;3,5;0,51;0,04;2,6;0,1;2,38;2,85;0,04;12;2016
2016-12-04;2016-12-10;SUL;SANTA CATARINA;ÓLEO DIESEL S10;189;R$/l;3,038;0,12;2,729;3,43;0,48;0,04;2,56;0,11;2,34;2,8;0,04;12;2016
2016-12-04;2016-12-10;SUL;PARANA;GASOLINA COMUM;355;R$/l;3,651;0,16;3,28;4,14;0,4;0,04;3,25;0,09;3,06;3,47;0,03;12;2016
2016-12-04;2016-12-10;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;375;R$/l;3,863;0,2;3,339;4,43;0,47;0,05;3,4;0,1;3,15;3,65;0,03;12;2016
2016-12-04;2016-12-10;SUL;SANTA CATARINA;GASOLINA COMUM;244;R$/l;3,564;0,16;3,189;3,9;0,41;0,04;3,15;0,09;2,97;3,32;0,03;12;2016
2016-12-04;2016-12-10;SUL;PARANA;GLP;530;R$/13Kg;58,887;7,25;40,0;79,9;18,08;0,12;40,81;4,28;32,66;51,0;0,1;12;2016
2016-12-04;2016-12-10;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;56,954;5,8;39,9;74,0;17,5;0,1;39,46;6,4;26,36;60,0;0,16;12;2016
2016-12-04;2016-12-10;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,667;5,48;45,0;68,0;16,39;0,1;38,28;4,13;34,06;50,0;0,11;12;2016
2016-12-04;2016-12-10;SUL;PARANA;GNV;7;R$/m3;2,346;0,23;2,117;2,89;0,45;0,1;1,9;0,04;1,88;1,96;0,02;12;2016
2016-12-04;2016-12-10;SUL;RIO GRANDE DO SUL;GNV;20;R$/m3;2,698;0,1;2,49;2,89;1,07;0,04;1,63;0,13;1,58;1,87;0,08;12;2016
2016-12-04;2016-12-10;SUL;SANTA CATARINA;GNV;21;R$/m3;2,116;0,08;1,99;2,26;0,6;0,04;1,52;0,21;1,37;1,67;0,14;12;2016
2016-12-11;2016-12-17;SUL;PARANA;ETANOL HIDRATADO;367;R$/l;2,864;0,11;2,49;3,3;0,31;0,04;2,55;0,09;2,26;2,72;0,04;12;2016
2016-12-11;2016-12-17;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;229;R$/l;3,736;0,24;2,99;4,34;0,29;0,06;3,44;0,24;2,74;3,73;0,07;12;2016
2016-12-11;2016-12-17;SUL;SANTA CATARINA;ETANOL HIDRATADO;198;R$/l;3,348;0,17;2,89;3,8;0,38;0,05;2,96;0,16;2,73;3,3;0,05;12;2016
2016-12-11;2016-12-17;SUL;PARANA;ÓLEO DIESEL;228;R$/l;2,847;0,12;2,55;3,17;0,38;0,04;2,46;0,13;2,18;2,81;0,05;12;2016
2016-12-11;2016-12-17;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;240;R$/l;2,945;0,16;2,64;3,88;0,5;0,06;2,45;0,09;2,27;2,64;0,04;12;2016
2016-12-11;2016-12-17;SUL;SANTA CATARINA;ÓLEO DIESEL;126;R$/l;2,981;0,12;2,649;3,2;0,43;0,04;2,55;0,1;2,37;2,78;0,04;12;2016
2016-12-11;2016-12-17;SUL;PARANA;ÓLEO DIESEL S10;255;R$/l;2,971;0,13;2,67;3,39;0,41;0,04;2,56;0,12;2,34;2,85;0,05;12;2016
2016-12-11;2016-12-17;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;278;R$/l;3,146;0,14;2,779;3,5;0,52;0,04;2,62;0,1;2,28;2,85;0,04;12;2016
2016-12-11;2016-12-17;SUL;SANTA CATARINA;ÓLEO DIESEL S10;188;R$/l;3,112;0,12;2,729;3,58;0,46;0,04;2,65;0,12;2,38;2,89;0,05;12;2016
2016-12-11;2016-12-17;SUL;PARANA;GASOLINA COMUM;357;R$/l;3,656;0,17;3,25;4,14;0,4;0,05;3,26;0,11;3,06;3,56;0,03;12;2016
2016-12-11;2016-12-17;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;376;R$/l;3,917;0,2;3,39;4,43;0,46;0,05;3,46;0,11;3,15;3,66;0,03;12;2016
2016-12-11;2016-12-17;SUL;SANTA CATARINA;GASOLINA COMUM;246;R$/l;3,656;0,16;3,199;4,06;0,46;0,04;3,2;0,1;2,97;3,38;0,03;12;2016
2016-12-11;2016-12-17;SUL;PARANA;GLP;529;R$/13Kg;58,726;7,01;40,0;79,9;17,81;0,12;40,92;4,1;32,66;51,0;0,1;12;2016
2016-12-11;2016-12-17;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;56,812;5,68;39,9;74,0;17,54;0,1;39,28;6,35;26,36;60,0;0,16;12;2016
2016-12-11;2016-12-17;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,182;5,66;45,0;70,0;16,09;0,1;38,09;4,04;34,06;50,0;0,11;12;2016
2016-12-11;2016-12-17;SUL;PARANA;GNV;5;R$/m3;2,502;0,05;2,47;2,59;0,54;0,02;1,96;0,0;1,96;1,96;0,0;12;2016
2016-12-11;2016-12-17;SUL;RIO GRANDE DO SUL;GNV;15;R$/m3;2,732;0,11;2,49;2,89;1,15;0,04;1,58;0,0;1,58;1,58;0,0;12;2016
2016-12-11;2016-12-17;SUL;SANTA CATARINA;GNV;24;R$/m3;2,103;0,09;1,949;2,26;0,48;0,04;1,63;0,0;1,63;1,63;0,0;12;2016
2016-12-18;2016-12-24;SUL;PARANA;ETANOL HIDRATADO;367;R$/l;2,878;0,11;2,58;3,3;0,31;0,04;2,57;0,1;2,22;2,84;0,04;12;2016
2016-12-18;2016-12-24;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;219;R$/l;3,755;0,2;3,19;4,29;0,5;0,05;3,25;0,24;2,54;3,73;0,07;12;2016
2016-12-18;2016-12-24;SUL;SANTA CATARINA;ETANOL HIDRATADO;196;R$/l;3,326;0,17;2,959;3,8;0,31;0,05;3,02;0,16;2,72;3,33;0,05;12;2016
2016-12-18;2016-12-24;SUL;PARANA;ÓLEO DIESEL;225;R$/l;2,871;0,11;2,65;3,19;0,35;0,04;2,52;0,1;2,28;2,75;0,04;12;2016
2016-12-18;2016-12-24;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;247;R$/l;2,944;0,16;2,599;3,48;0,46;0,05;2,48;0,1;2,28;2,76;0,04;12;2016
2016-12-18;2016-12-24;SUL;SANTA CATARINA;ÓLEO DIESEL;128;R$/l;2,988;0,14;2,599;3,28;0,41;0,05;2,58;0,1;2,37;2,78;0,04;12;2016
2016-12-18;2016-12-24;SUL;PARANA;ÓLEO DIESEL S10;268;R$/l;2,99;0,11;2,74;3,39;0,38;0,04;2,61;0,11;2,35;2,84;0,04;12;2016
2016-12-18;2016-12-24;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;267;R$/l;3,158;0,15;2,779;3,68;0,53;0,05;2,63;0,12;2,28;2,91;0,05;12;2016
2016-12-18;2016-12-24;SUL;SANTA CATARINA;ÓLEO DIESEL S10;193;R$/l;3,112;0,12;2,799;3,41;0,43;0,04;2,68;0,1;2,39;2,89;0,04;12;2016
2016-12-18;2016-12-24;SUL;PARANA;GASOLINA COMUM;360;R$/l;3,696;0,16;3,28;4,14;0,39;0,04;3,31;0,1;3,06;3,56;0,03;12;2016
2016-12-18;2016-12-24;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;377;R$/l;3,911;0,19;3,49;4,44;0,42;0,05;3,49;0,11;3,18;3,76;0,03;12;2016
2016-12-18;2016-12-24;SUL;SANTA CATARINA;GASOLINA COMUM;244;R$/l;3,645;0,15;3,189;4,06;0,42;0,04;3,22;0,08;2,99;3,38;0,03;12;2016
2016-12-18;2016-12-24;SUL;PARANA;GLP;530;R$/13Kg;58,484;6,93;40,0;79,9;17,27;0,12;41,22;4,16;32,66;50,0;0,1;12;2016
2016-12-18;2016-12-24;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;57,346;5,68;35,9;74,0;18,6;0,1;38,75;6,63;21,67;60,0;0,17;12;2016
2016-12-18;2016-12-24;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,629;4,97;45,0;68,0;15,79;0,09;38,84;4,43;32,88;53,0;0,11;12;2016
2016-12-18;2016-12-24;SUL;PARANA;GNV;8;R$/m3;2,423;0,1;2,29;2,6;0,54;0,04;1,89;0,06;1,88;1,96;0,03;12;2016
2016-12-18;2016-12-24;SUL;RIO GRANDE DO SUL;GNV;18;R$/m3;2,73;0,15;2,49;3,1;0,99;0,05;1,74;0,47;1,58;2,25;0,27;12;2016
2016-12-18;2016-12-24;SUL;SANTA CATARINA;GNV;21;R$/m3;2,142;0,08;1,99;2,3;0,47;0,04;1,67;0,0;1,67;1,67;0,0;12;2016
2016-12-25;2016-12-31;SUL;PARANA;ETANOL HIDRATADO;368;R$/l;2,874;0,11;2,58;3,3;0,32;0,04;2,55;0,1;2,22;2,84;0,04;12;2016
2016-12-25;2016-12-31;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;211;R$/l;3,754;0,2;3,19;4,29;0,38;0,05;3,38;0,22;2,54;3,79;0,06;12;2016
2016-12-25;2016-12-31;SUL;SANTA CATARINA;ETANOL HIDRATADO;189;R$/l;3,347;0,17;2,969;3,8;0,32;0,05;3,03;0,14;2,8;3,26;0,04;12;2016
2016-12-25;2016-12-31;SUL;PARANA;ÓLEO DIESEL;229;R$/l;2,884;0,11;2,59;3,19;0,37;0,04;2,51;0,1;2,28;2,75;0,04;12;2016
2016-12-25;2016-12-31;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;251;R$/l;2,962;0,15;2,64;3,48;0,46;0,05;2,5;0,1;2,28;2,76;0,04;12;2016
2016-12-25;2016-12-31;SUL;SANTA CATARINA;ÓLEO DIESEL;121;R$/l;2,987;0,14;2,629;3,39;0,38;0,05;2,6;0,1;2,37;2,78;0,04;12;2016
2016-12-25;2016-12-31;SUL;PARANA;ÓLEO DIESEL S10;256;R$/l;2,998;0,12;2,69;3,39;0,39;0,04;2,61;0,1;2,39;2,84;0,04;12;2016
2016-12-25;2016-12-31;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;265;R$/l;3,16;0,14;2,75;3,68;0,51;0,04;2,65;0,11;2,37;2,91;0,04;12;2016
2016-12-25;2016-12-31;SUL;SANTA CATARINA;ÓLEO DIESEL S10;193;R$/l;3,115;0,13;2,799;3,6;0,43;0,04;2,69;0,11;2,39;2,94;0,04;12;2016
2016-12-25;2016-12-31;SUL;PARANA;GASOLINA COMUM;360;R$/l;3,666;0,17;3,25;4,14;0,38;0,05;3,29;0,1;3,06;3,56;0,03;12;2016
2016-12-25;2016-12-31;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;377;R$/l;3,919;0,2;3,49;4,44;0,46;0,05;3,46;0,11;3,15;3,76;0,03;12;2016
2016-12-25;2016-12-31;SUL;SANTA CATARINA;GASOLINA COMUM;242;R$/l;3,662;0,17;3,279;4,08;0,41;0,05;3,25;0,09;2,99;3,45;0,03;12;2016
2016-12-25;2016-12-31;SUL;PARANA;GLP;527;R$/13Kg;58,598;6,88;40,0;75,0;17,53;0,12;41,06;4,32;32,66;51,0;0,1;12;2016
2016-12-25;2016-12-31;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;57,247;5,49;35,9;70,0;18,02;0,1;39,22;6,35;26,36;60,0;0,16;12;2016
2016-12-25;2016-12-31;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,766;4,91;45,0;67,0;16,51;0,09;38,26;4,03;33,25;50,0;0,1;12;2016
2016-12-25;2016-12-31;SUL;PARANA;GNV;5;R$/m3;2,502;0,06;2,47;2,6;0,54;0,02;1,96;0,0;1,96;1,96;0,0;12;2016
2016-12-25;2016-12-31;SUL;RIO GRANDE DO SUL;GNV;16;R$/m3;2,742;0,1;2,56;3,0;0,81;0,04;1,93;0,2;1,8;2,25;0,1;12;2016
2016-12-25;2016-12-31;SUL;SANTA CATARINA;GNV;17;R$/m3;2,167;0,08;1,999;2,3;;0,04;;;;;;12;2016
2017-01-01;2017-01-07;SUL;PARANA;ETANOL HIDRATADO;364;R$/l;2,905;0,12;2,59;3,32;0,3;0,04;2,6;0,1;2,35;2,85;0,04;1;2017
2017-01-01;2017-01-07;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;217;R$/l;3,757;0,21;3,19;4,48;0,4;0,06;3,36;0,18;2,54;3,7;0,06;1;2017
2017-01-01;2017-01-07;SUL;SANTA CATARINA;ETANOL HIDRATADO;192;R$/l;3,379;0,18;2,969;4,0;0,35;0,05;3,03;0,14;2,81;3,33;0,05;1;2017
2017-01-01;2017-01-07;SUL;PARANA;ÓLEO DIESEL;228;R$/l;2,879;0,1;2,69;3,24;0,32;0,04;2,56;0,1;2,28;2,75;0,04;1;2017
2017-01-01;2017-01-07;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;248;R$/l;2,95;0,15;2,659;3,43;0,46;0,05;2,49;0,09;2,32;2,72;0,04;1;2017
2017-01-01;2017-01-07;SUL;SANTA CATARINA;ÓLEO DIESEL;125;R$/l;3,001;0,13;2,599;3,39;0,42;0,04;2,58;0,1;2,3;2,73;0,04;1;2017
2017-01-01;2017-01-07;SUL;PARANA;ÓLEO DIESEL S10;255;R$/l;2,993;0,11;2,79;3,39;0,34;0,04;2,65;0,1;2,46;2,83;0,04;1;2017
2017-01-01;2017-01-07;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;284;R$/l;3,152;0,14;2,759;3,65;0,49;0,05;2,66;0,09;2,39;2,91;0,04;1;2017
2017-01-01;2017-01-07;SUL;SANTA CATARINA;ÓLEO DIESEL S10;189;R$/l;3,125;0,13;2,749;3,6;0,44;0,04;2,69;0,13;2,34;2,94;0,05;1;2017
2017-01-01;2017-01-07;SUL;PARANA;GASOLINA COMUM;358;R$/l;3,694;0,15;3,33;4,09;0,36;0,04;3,33;0,09;3,06;3,55;0,03;1;2017
2017-01-01;2017-01-07;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;377;R$/l;3,909;0,2;3,499;4,43;0,45;0,05;3,46;0,1;3,15;3,7;0,03;1;2017
2017-01-01;2017-01-07;SUL;SANTA CATARINA;GASOLINA COMUM;246;R$/l;3,67;0,16;3,19;4,05;0,4;0,04;3,27;0,09;3,03;3,43;0,03;1;2017
2017-01-01;2017-01-07;SUL;PARANA;GLP;530;R$/13Kg;58,581;6,89;40,0;75,0;17,2;0,12;41,38;4,78;32,66;62,0;0,12;1;2017
2017-01-01;2017-01-07;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;57,183;5,57;45,0;74,0;18,02;0,1;39,16;6,45;26,37;60,0;0,16;1;2017
2017-01-01;2017-01-07;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,902;5,57;45,0;68,0;16,14;0,1;38,76;4,17;33,25;52,0;0,11;1;2017
2017-01-01;2017-01-07;SUL;PARANA;GNV;5;R$/m3;2,393;0,11;2,29;2,58;;0,04;;;;;;1;2017
2017-01-01;2017-01-07;SUL;RIO GRANDE DO SUL;GNV;22;R$/m3;2,744;0,12;2,56;3,0;0,84;0,04;1,91;0,24;1,59;2,35;0,13;1;2017
2017-01-01;2017-01-07;SUL;SANTA CATARINA;GNV;23;R$/m3;2,129;0,08;1,949;2,26;0,76;0,04;1,37;0,0;1,37;1,37;0,0;1;2017
2017-01-08;2017-01-14;SUL;PARANA;ETANOL HIDRATADO;364;R$/l;2,941;0,13;2,67;3,32;0,33;0,04;2,61;0,1;2,35;2,85;0,04;1;2017
2017-01-08;2017-01-14;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;213;R$/l;3,781;0,2;3,289;4,29;0,42;0,05;3,36;0,23;2,54;3,82;0,07;1;2017
2017-01-08;2017-01-14;SUL;SANTA CATARINA;ETANOL HIDRATADO;190;R$/l;3,43;0,19;2,969;4,0;0,41;0,06;3,02;0,13;2,81;3,26;0,04;1;2017
2017-01-08;2017-01-14;SUL;PARANA;ÓLEO DIESEL;227;R$/l;2,921;0,12;2,66;3,24;0,35;0,04;2,57;0,1;2,28;2,77;0,04;1;2017
2017-01-08;2017-01-14;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;239;R$/l;2,989;0,17;2,69;3,63;0,46;0,06;2,53;0,1;2,32;2,83;0,04;1;2017
2017-01-08;2017-01-14;SUL;SANTA CATARINA;ÓLEO DIESEL;128;R$/l;3,029;0,14;2,699;3,51;0,43;0,05;2,6;0,1;2,3;2,78;0,04;1;2017
2017-01-08;2017-01-14;SUL;PARANA;ÓLEO DIESEL S10;252;R$/l;3,04;0,13;2,59;3,41;0,38;0,04;2,66;0,11;2,44;2,89;0,04;1;2017
2017-01-08;2017-01-14;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;280;R$/l;3,202;0,15;2,759;3,83;0,52;0,05;2,68;0,1;2,39;2,91;0,04;1;2017
2017-01-08;2017-01-14;SUL;SANTA CATARINA;ÓLEO DIESEL S10;185;R$/l;3,149;0,13;2,859;3,6;0,46;0,04;2,69;0,13;2,34;2,95;0,05;1;2017
2017-01-08;2017-01-14;SUL;PARANA;GASOLINA COMUM;358;R$/l;3,679;0,16;3,29;4,09;0,36;0,04;3,32;0,1;3,06;3,59;0,03;1;2017
2017-01-08;2017-01-14;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;377;R$/l;3,906;0,2;3,499;4,43;0,45;0,05;3,46;0,1;3,15;3,7;0,03;1;2017
2017-01-08;2017-01-14;SUL;SANTA CATARINA;GASOLINA COMUM;246;R$/l;3,702;0,16;3,259;4,05;0,43;0,04;3,27;0,1;3,03;3,52;0,03;1;2017
2017-01-08;2017-01-14;SUL;PARANA;GLP;530;R$/13Kg;58,526;6,79;40,0;75,0;17,2;0,12;41,33;4,73;32,66;62,0;0,11;1;2017
2017-01-08;2017-01-14;SUL;RIO GRANDE DO SUL;GLP;441;R$/13Kg;57,333;5,76;45,0;74,0;18,8;0,1;38,53;6,5;21,67;60,0;0,17;1;2017
2017-01-08;2017-01-14;SUL;SANTA CATARINA;GLP;103;R$/13Kg;54,801;5,72;45,0;68,0;15,98;0,1;38,83;4,21;33,25;52,0;0,11;1;2017
2017-01-08;2017-01-14;SUL;PARANA;GNV;3;R$/m3;2,562;0,09;2,47;2,64;;0,03;;;;;;1;2017
2017-01-08;2017-01-14;SUL;RIO GRANDE DO SUL;GNV;20;R$/m3;2,743;0,11;2,589;3,0;0,65;0,04;2,1;0,26;1,84;2,35;0,12;1;2017
2017-01-08;2017-01-14;SUL;SANTA CATARINA;GNV;18;R$/m3;2,134;0,08;1,959;2,26;0,53;0,04;1,6;0,18;1,37;1,67;0,11;1;2017
2017-01-15;2017-01-21;SUL;PARANA;ETANOL HIDRATADO;367;R$/l;2,972;0,11;2,599;3,29;0,32;0,04;2,65;0,11;2,32;2,88;0,04;1;2017
2017-01-15;2017-01-21;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;221;R$/l;3,795;0,23;3,19;4,49;0,42;0,06;3,38;0,2;2,96;3,83;0,06;1;2017
2017-01-15;2017-01-21;SUL;SANTA CATARINA;ETANOL HIDRATADO;186;R$/l;3,456;0,18;3,089;3,8;0,43;0,05;3,03;0,12;2,8;3,26;0,04;1;2017
2017-01-15;2017-01-21;SUL;PARANA;ÓLEO DIESEL;227;R$/l;2,941;0,1;2,69;3,29;0,34;0,03;2,6;0,09;2,41;2,8;0,04;1;2017
2017-01-15;2017-01-21;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;234;R$/l;3,003;0,19;2,659;3,63;0,44;0,06;2,57;0,1;2,32;2,83;0,04;1;2017
2017-01-15;2017-01-21;SUL;SANTA CATARINA;ÓLEO DIESEL;129;R$/l;3,049;0,13;2,699;3,51;0,42;0,04;2,63;0,09;2,42;2,75;0,04;1;2017
